time,open,high,low,close,volume,open_interest
2026-04-16T00:00:00+05:30,353.05,355.0,347.0,350.75,2652908,0
2026-04-17T00:00:00+05:30,351.0,358.7,349.15,358.1,2422877,0
2026-04-20T00:00:00+05:30,359.5,362.5,355.05,359.05,1867816,0
2026-04-21T00:00:00+05:30,360.0,364.7,359.05,361.5,2237236,0
2026-04-22T00:00:00+05:30,362.45,362.5,356.2,357.8,2600977,0
2026-04-23T00:00:00+05:30,357.45,364.8,355.6,358.0,2299349,0
2026-04-24T00:00:00+05:30,358.05,358.95,348.5,349.85,1586087,0
2026-04-27T00:00:00+05:30,351.25,362.55,350.5,362.0,4058236,0
2026-04-28T00:00:00+05:30,361.95,364.7,359.15,362.8,4198319,0
2026-04-29T00:00:00+05:30,364.7,368.2,361.25,362.25,1477358,0
2026-04-30T00:00:00+05:30,360.5,361.65,354.25,359.65,1996623,0
2026-05-04T00:00:00+05:30,359.2,366.5,359.2,360.6,2608351,0
2026-05-05T00:00:00+05:30,360.6,370.9,359.2,368.25,2660976,0
2026-05-06T00:00:00+05:30,372.8,384.5,371.05,380.6,6230919,0
2026-05-07T00:00:00+05:30,384.0,386.3,379.6,382.25,5229003,0
2026-05-08T00:00:00+05:30,379.0,396.4,377.25,380.4,5679695,0
2026-05-11T00:00:00+05:30,380.45,396.25,371.75,390.45,12928412,0
2026-05-12T00:00:00+05:30,392.9,406.6,392.25,402.45,11231905,0
2026-05-13T00:00:00+05:30,403.05,420.25,402.85,417.6,11445147,0
2026-05-14T00:00:00+05:30,417.55,424.4,416.5,419.0,8089949,0
2026-05-15T00:00:00+05:30,418.0,434.6,417.3,430.1,8177038,0
2026-05-18T00:00:00+05:30,428.45,431.85,422.35,426.25,3394086,0
2026-05-19T00:00:00+05:30,427.0,435.75,425.15,428.15,3984186,0
2026-05-20T00:00:00+05:30,426.0,436.9,425.2,432.7,4845230,0
2026-05-21T00:00:00+05:30,436.0,436.75,429.1,430.85,2683900,0
2026-05-22T00:00:00+05:30,433.0,433.2,421.75,430.25,3777650,0
2026-05-25T00:00:00+05:30,430.55,432.5,427.15,430.05,1976858,0
2026-05-26T00:00:00+05:30,430.05,440.4,429.5,436.15,7107481,0
2026-05-27T00:00:00+05:30,436.15,438.45,430.3,432.2,2573291,0
2026-05-29T00:00:00+05:30,432.2,440.0,425.65,428.65,6229370,0
2026-06-01T00:00:00+05:30,431.2,435.0,424.5,425.65,4681079,0
2026-06-02T00:00:00+05:30,425.0,426.25,410.35,416.8,3030795,0
2026-06-03T00:00:00+05:30,415.0,417.35,411.15,412.45,2368146,0
2026-06-04T00:00:00+05:30,413.4,419.5,406.05,416.05,2493074,0
2026-06-05T00:00:00+05:30,416.3,425.0,411.5,412.3,2479909,0
2026-06-08T00:00:00+05:30,410.1,417.5,405.8,409.25,2875099,0
2026-06-09T00:00:00+05:30,411.6,417.5,410.0,416.35,3205041,0
2026-06-10T00:00:00+05:30,416.55,421.55,412.8,414.6,3001231,0
2026-06-11T00:00:00+05:30,414.65,419.8,412.15,415.95,1772908,0
2026-06-12T00:00:00+05:30,419.5,422.15,414.5,419.0,1674659,0
