time,open,high,low,close,volume,open_interest
2026-04-20T09:15:00+05:30,1364.7,1369.4,1355.1,1362.7,1495867,0
2026-04-20T09:20:00+05:30,1362.7,1368.0,1358.1,1367.6,1111973,0
2026-04-20T09:25:00+05:30,1367.5,1371.9,1366.0,1371.5,708102,0
2026-04-20T09:30:00+05:30,1371.5,1374.4,1370.0,1373.7,1513645,0
2026-04-20T09:35:00+05:30,1374.1,1376.4,1372.0,1372.0,511198,0
2026-04-20T09:40:00+05:30,1372.4,1374.0,1368.0,1370.4,498055,0
2026-04-20T09:45:00+05:30,1370.4,1371.4,1366.7,1369.6,381486,0
2026-04-20T09:50:00+05:30,1369.6,1369.7,1366.2,1367.0,161515,0
2026-04-20T09:55:00+05:30,1367.2,1368.1,1365.0,1366.8,211877,0
2026-04-20T10:00:00+05:30,1366.7,1372.4,1364.8,1371.0,534212,0
2026-04-20T10:05:00+05:30,1371.0,1375.0,1370.5,1373.7,517284,0
2026-04-20T10:10:00+05:30,1373.6,1373.7,1370.7,1371.1,222117,0
2026-04-20T10:15:00+05:30,1371.1,1371.6,1368.5,1369.0,172407,0
2026-04-20T10:20:00+05:30,1369.2,1369.2,1366.4,1367.1,158751,0
2026-04-20T10:25:00+05:30,1367.1,1367.8,1363.7,1364.8,261917,0
2026-04-20T10:30:00+05:30,1364.3,1367.9,1364.2,1365.7,124151,0
2026-04-20T10:35:00+05:30,1365.7,1366.3,1365.0,1365.5,134265,0
2026-04-20T10:40:00+05:30,1365.4,1367.0,1365.1,1365.8,106728,0
2026-04-20T10:45:00+05:30,1365.7,1365.8,1362.3,1364.8,238633,0
2026-04-20T10:50:00+05:30,1364.7,1364.8,1360.1,1361.2,197813,0
2026-04-20T10:55:00+05:30,1361.1,1363.4,1359.9,1363.0,173628,0
2026-04-20T11:00:00+05:30,1362.9,1363.3,1361.0,1362.8,214099,0
2026-04-20T11:05:00+05:30,1363.0,1365.0,1357.9,1358.3,370287,0
2026-04-20T11:10:00+05:30,1358.2,1359.6,1356.6,1357.0,457821,0
2026-04-20T11:15:00+05:30,1356.7,1360.0,1356.0,1359.0,214280,0
2026-04-20T11:20:00+05:30,1359.1,1363.0,1358.8,1363.0,116531,0
2026-04-20T11:25:00+05:30,1363.0,1364.0,1361.4,1362.5,165899,0
2026-04-20T11:30:00+05:30,1362.5,1363.2,1359.9,1361.0,338586,0
2026-04-20T11:35:00+05:30,1360.8,1362.9,1359.2,1362.8,302866,0
2026-04-20T11:40:00+05:30,1362.6,1364.1,1362.0,1362.8,399254,0
2026-04-20T11:45:00+05:30,1363.0,1364.5,1362.7,1363.9,279067,0
2026-04-20T11:50:00+05:30,1364.2,1364.2,1361.6,1362.3,139397,0
2026-04-20T11:55:00+05:30,1362.2,1363.8,1362.1,1363.2,56848,0
2026-04-20T12:00:00+05:30,1363.2,1363.9,1361.7,1362.1,79547,0
2026-04-20T12:05:00+05:30,1362.0,1362.8,1360.0,1360.6,182711,0
2026-04-20T12:10:00+05:30,1360.6,1361.0,1357.0,1358.6,470221,0
2026-04-20T12:15:00+05:30,1358.6,1358.8,1357.0,1358.0,89990,0
2026-04-20T12:20:00+05:30,1357.9,1359.6,1357.5,1358.9,139213,0
2026-04-20T12:25:00+05:30,1359.0,1362.0,1358.6,1361.7,153574,0
2026-04-20T12:30:00+05:30,1361.7,1362.0,1360.5,1361.5,96625,0
2026-04-20T12:35:00+05:30,1361.4,1361.8,1360.3,1360.8,67888,0
2026-04-20T12:40:00+05:30,1360.8,1361.4,1359.2,1360.7,97816,0
2026-04-20T12:45:00+05:30,1360.7,1361.8,1360.0,1361.3,78214,0
2026-04-20T12:50:00+05:30,1361.2,1362.3,1361.0,1362.0,77361,0
2026-04-20T12:55:00+05:30,1361.7,1362.2,1360.1,1360.5,89556,0
2026-04-20T13:00:00+05:30,1360.4,1360.8,1358.2,1360.3,124630,0
2026-04-20T13:05:00+05:30,1360.2,1360.5,1357.7,1357.7,123261,0
2026-04-20T13:10:00+05:30,1357.7,1358.9,1356.0,1358.2,130007,0
2026-04-20T13:15:00+05:30,1358.2,1358.4,1356.6,1357.8,105564,0
2026-04-20T13:20:00+05:30,1357.8,1357.9,1354.1,1355.5,210945,0
2026-04-20T13:25:00+05:30,1355.5,1356.4,1353.0,1356.4,220638,0
2026-04-20T13:30:00+05:30,1356.1,1357.0,1355.1,1357.0,108455,0
2026-04-20T13:35:00+05:30,1356.8,1357.0,1355.0,1356.2,122601,0
2026-04-20T13:40:00+05:30,1356.0,1359.0,1355.4,1358.4,189554,0
2026-04-20T13:45:00+05:30,1358.3,1358.9,1357.1,1357.3,278529,0
2026-04-20T13:50:00+05:30,1357.2,1358.6,1355.7,1358.3,355495,0
2026-04-20T13:55:00+05:30,1358.1,1359.3,1356.8,1358.8,146990,0
2026-04-20T14:00:00+05:30,1358.6,1359.2,1357.2,1358.5,81012,0
2026-04-20T14:05:00+05:30,1358.4,1358.5,1356.4,1357.4,102821,0
2026-04-20T14:10:00+05:30,1357.3,1358.5,1357.0,1358.5,91865,0
2026-04-20T14:15:00+05:30,1358.4,1358.6,1357.2,1357.9,90987,0
2026-04-20T14:20:00+05:30,1357.8,1358.5,1356.7,1358.3,96596,0
2026-04-20T14:25:00+05:30,1358.1,1360.3,1358.1,1359.3,422862,0
2026-04-20T14:30:00+05:30,1359.6,1359.6,1356.1,1358.3,297558,0
2026-04-20T14:35:00+05:30,1358.2,1358.7,1354.3,1355.1,330156,0
2026-04-20T14:40:00+05:30,1355.0,1356.6,1353.6,1356.4,262086,0
2026-04-20T14:45:00+05:30,1356.3,1357.2,1354.0,1357.0,307733,0
2026-04-20T14:50:00+05:30,1357.0,1357.9,1356.1,1357.9,270162,0
2026-04-20T14:55:00+05:30,1357.8,1358.2,1356.0,1357.6,337024,0
2026-04-20T15:00:00+05:30,1357.6,1358.4,1357.5,1357.7,327293,0
2026-04-20T15:05:00+05:30,1357.7,1358.0,1356.2,1356.3,357420,0
2026-04-20T15:10:00+05:30,1356.8,1358.2,1356.5,1357.4,515086,0
2026-04-20T15:15:00+05:30,1357.4,1358.0,1353.3,1354.0,522627,0
2026-04-20T15:20:00+05:30,1354.2,1355.0,1353.0,1353.7,366222,0
2026-04-20T15:25:00+05:30,1353.7,1356.0,1353.0,1354.3,319181,0
2026-04-21T09:15:00+05:30,1368.0,1375.0,1360.0,1374.9,1301473,0
2026-04-21T09:20:00+05:30,1374.8,1379.8,1371.5,1371.6,661884,0
2026-04-21T09:25:00+05:30,1371.9,1372.0,1367.9,1368.0,209863,0
2026-04-21T09:30:00+05:30,1368.0,1369.8,1366.6,1367.0,146392,0
2026-04-21T09:35:00+05:30,1367.0,1367.9,1365.7,1367.1,107541,0
2026-04-21T09:40:00+05:30,1367.3,1368.0,1366.7,1367.9,154504,0
2026-04-21T09:45:00+05:30,1367.6,1370.9,1367.1,1370.0,968450,0
2026-04-21T09:50:00+05:30,1370.1,1370.8,1369.5,1370.7,134988,0
2026-04-21T09:55:00+05:30,1370.7,1370.8,1369.9,1370.5,74085,0
2026-04-21T10:00:00+05:30,1370.8,1372.2,1370.5,1371.9,59943,0
2026-04-21T10:05:00+05:30,1371.9,1372.6,1371.3,1371.6,160437,0
2026-04-21T10:10:00+05:30,1372.0,1373.0,1370.7,1372.0,238141,0
2026-04-21T10:15:00+05:30,1371.9,1374.0,1371.6,1373.9,239225,0
2026-04-21T10:20:00+05:30,1373.4,1374.4,1373.2,1374.0,82083,0
2026-04-21T10:25:00+05:30,1374.0,1374.5,1373.1,1374.5,139871,0
2026-04-21T10:30:00+05:30,1374.4,1377.4,1374.0,1377.2,242644,0
