time,open,high,low,close,volume,open_interest
2026-04-16T00:00:00+05:30,383.15,386.45,378.25,379.15,12060624,0
2026-04-17T00:00:00+05:30,379.3,385.2,376.65,383.6,11626179,0
2026-04-20T00:00:00+05:30,384.1,386.0,378.0,379.2,11146713,0
2026-04-21T00:00:00+05:30,381.45,383.15,378.35,382.15,12323488,0
2026-04-22T00:00:00+05:30,378.1,382.8,376.25,376.85,14471487,0
2026-04-23T00:00:00+05:30,370.05,375.95,367.65,370.4,27628052,0
2026-04-24T00:00:00+05:30,370.6,372.8,367.65,370.85,19678907,0
2026-04-27T00:00:00+05:30,375.0,380.45,373.25,376.8,11559552,0
2026-04-28T00:00:00+05:30,372.0,383.25,372.0,377.95,12852733,0
2026-04-29T00:00:00+05:30,378.0,386.05,377.55,382.0,7913344,0
2026-04-30T00:00:00+05:30,376.6,386.85,375.3,383.3,24812228,0
2026-05-04T00:00:00+05:30,378.9,382.05,363.0,371.65,74467483,0
2026-05-05T00:00:00+05:30,371.0,375.5,368.75,371.35,19084772,0
2026-05-06T00:00:00+05:30,374.0,380.0,365.65,376.6,36195481,0
2026-05-07T00:00:00+05:30,376.1,382.45,374.3,379.4,27286751,0
2026-05-08T00:00:00+05:30,379.0,381.5,374.0,380.8,16183126,0
2026-05-11T00:00:00+05:30,376.1,386.0,374.4,381.05,21347878,0
2026-05-12T00:00:00+05:30,380.2,381.05,374.55,376.0,13065308,0
2026-05-13T00:00:00+05:30,377.9,384.0,376.85,377.65,16267456,0
2026-05-14T00:00:00+05:30,378.0,385.0,375.6,383.2,10652514,0
2026-05-15T00:00:00+05:30,383.2,393.3,380.5,387.05,19461437,0
2026-05-18T00:00:00+05:30,382.0,393.0,380.3,391.8,14575831,0
2026-05-19T00:00:00+05:30,388.5,391.8,380.25,381.95,22567886,0
2026-05-20T00:00:00+05:30,376.3,384.05,376.3,383.2,12342444,0
2026-05-21T00:00:00+05:30,384.7,386.45,377.9,380.85,10133840,0
2026-05-22T00:00:00+05:30,381.0,386.3,381.0,384.15,10348359,0
2026-05-25T00:00:00+05:30,388.3,395.15,387.25,392.85,15571552,0
2026-05-26T00:00:00+05:30,392.85,394.95,387.0,388.65,15059212,0
2026-05-27T00:00:00+05:30,388.55,390.5,386.7,388.7,9326451,0
2026-05-29T00:00:00+05:30,388.85,392.55,381.25,384.2,40109830,0
2026-06-01T00:00:00+05:30,384.15,387.0,375.65,377.4,12335552,0
2026-06-02T00:00:00+05:30,373.0,381.55,372.2,379.05,14834956,0
2026-06-03T00:00:00+05:30,377.6,383.45,375.1,381.0,14844206,0
2026-06-04T00:00:00+05:30,378.5,384.0,377.9,381.5,13889236,0
2026-06-05T00:00:00+05:30,381.5,383.7,374.65,377.45,10129597,0
2026-06-08T00:00:00+05:30,373.0,378.9,372.7,377.1,14460894,0
2026-06-09T00:00:00+05:30,379.7,382.45,377.3,381.7,13987913,0
2026-06-10T00:00:00+05:30,380.5,391.2,380.5,388.1,21427363,0
2026-06-11T00:00:00+05:30,386.0,399.9,384.55,393.35,16135289,0
2026-06-12T00:00:00+05:30,397.75,404.5,394.95,403.3,17227481,0
