time,open,high,low,close,volume,open_interest
2026-04-16T00:00:00+05:30,1352.0,1353.8,1330.0,1343.3,30211012,0
2026-04-17T00:00:00+05:30,1340.0,1368.4,1340.0,1365.0,13869105,0
2026-04-20T00:00:00+05:30,1363.2,1373.0,1352.8,1363.3,13614733,0
2026-04-21T00:00:00+05:30,1359.0,1369.8,1350.1,1353.3,27293629,0
2026-04-22T00:00:00+05:30,1350.3,1366.0,1349.1,1362.1,9525953,0
2026-04-23T00:00:00+05:30,1346.0,1355.5,1340.7,1343.4,16385079,0
2026-04-24T00:00:00+05:30,1340.0,1345.9,1325.0,1327.8,11744802,0
2026-04-27T00:00:00+05:30,1313.0,1371.6,1311.0,1365.8,24673098,0
2026-04-28T00:00:00+05:30,1358.0,1395.2,1357.0,1388.9,41027699,0
2026-04-29T00:00:00+05:30,1392.0,1433.8,1391.3,1425.4,30542143,0
2026-04-30T00:00:00+05:30,1409.0,1437.0,1393.1,1430.8,30957881,0
2026-05-04T00:00:00+05:30,1433.4,1467.4,1433.4,1463.1,24035700,0
2026-05-05T00:00:00+05:30,1460.0,1473.4,1450.0,1463.6,23543341,0
2026-05-06T00:00:00+05:30,1463.0,1473.3,1427.5,1437.9,14221786,0
2026-05-07T00:00:00+05:30,1438.8,1449.5,1430.3,1436.2,19816903,0
2026-05-08T00:00:00+05:30,1426.0,1442.8,1417.5,1435.2,8663105,0
2026-05-11T00:00:00+05:30,1420.0,1428.0,1382.0,1388.2,15261787,0
2026-05-12T00:00:00+05:30,1392.0,1393.5,1360.3,1364.0,24357500,0
2026-05-13T00:00:00+05:30,1361.4,1372.4,1352.4,1358.8,13797989,0
2026-05-14T00:00:00+05:30,1365.2,1378.0,1358.4,1361.8,17303059,0
2026-05-15T00:00:00+05:30,1356.8,1364.8,1329.2,1336.4,19976192,0
2026-05-18T00:00:00+05:30,1334.0,1342.0,1318.7,1335.9,13022473,0
2026-05-19T00:00:00+05:30,1338.7,1344.0,1318.4,1322.7,21665501,0
2026-05-20T00:00:00+05:30,1318.7,1362.9,1312.6,1359.7,13248515,0
2026-05-21T00:00:00+05:30,1367.2,1370.9,1345.2,1349.6,17150630,0
2026-05-22T00:00:00+05:30,1350.0,1367.4,1349.1,1354.5,7105813,0
2026-05-25T00:00:00+05:30,1366.8,1371.1,1357.0,1367.0,6750071,0
2026-05-26T00:00:00+05:30,1360.1,1368.5,1352.4,1356.3,13769747,0
2026-05-27T00:00:00+05:30,1353.0,1361.0,1348.6,1350.5,13215138,0
2026-05-29T00:00:00+05:30,1364.0,1369.0,1317.0,1321.2,42634247,0
2026-06-01T00:00:00+05:30,1332.5,1335.5,1318.5,1320.0,10700603,0
2026-06-02T00:00:00+05:30,1307.7,1327.8,1300.3,1314.6,23302785,0
2026-06-03T00:00:00+05:30,1315.0,1324.0,1301.0,1313.2,20012293,0
2026-06-04T00:00:00+05:30,1301.0,1311.2,1293.1,1303.7,23474327,0
2026-06-05T00:00:00+05:30,1304.5,1306.0,1288.0,1291.0,17785223,0
2026-06-08T00:00:00+05:30,1277.0,1282.6,1259.2,1263.3,16494759,0
2026-06-09T00:00:00+05:30,1269.0,1274.2,1257.5,1269.2,23620214,0
2026-06-10T00:00:00+05:30,1275.0,1300.5,1254.4,1258.8,21012796,0
2026-06-11T00:00:00+05:30,1258.0,1276.0,1253.2,1263.0,13117486,0
2026-06-12T00:00:00+05:30,1277.0,1297.0,1262.5,1293.0,11988785,0
