time,open,high,low,close,volume,open_interest
2026-04-16T00:00:00+05:30,772.0,787.85,770.3,782.85,15151305,0
2026-04-17T00:00:00+05:30,782.85,791.15,772.4,787.5,9934013,0
2026-04-20T00:00:00+05:30,782.95,782.95,768.15,771.0,10554185,0
2026-04-21T00:00:00+05:30,791.7,795.0,763.15,766.8,30562626,0
2026-04-22T00:00:00+05:30,769.7,773.85,755.5,757.0,14257215,0
2026-04-23T00:00:00+05:30,758.8,758.8,733.05,735.6,17456241,0
2026-04-24T00:00:00+05:30,734.95,734.95,707.6,720.95,19062006,0
2026-04-27T00:00:00+05:30,724.25,746.6,720.55,742.5,22351684,0
2026-04-28T00:00:00+05:30,747.0,757.95,728.7,739.3,37978285,0
2026-04-29T00:00:00+05:30,745.0,780.0,732.2,773.6,54738724,0
2026-04-30T00:00:00+05:30,289.5,292.0,268.7,271.55,73870853,0
2026-05-04T00:00:00+05:30,277.0,296.0,274.95,294.65,86297119,0
2026-05-05T00:00:00+05:30,296.95,305.9,292.0,303.9,69612545,0
2026-05-06T00:00:00+05:30,310.0,318.0,308.6,316.4,75050951,0
2026-05-07T00:00:00+05:30,319.9,322.75,303.6,305.4,64690914,0
2026-05-08T00:00:00+05:30,305.65,306.4,295.9,296.45,32681575,0
2026-05-11T00:00:00+05:30,296.6,301.55,294.2,298.4,25738983,0
2026-05-12T00:00:00+05:30,298.1,309.9,298.1,305.05,47596105,0
2026-05-13T00:00:00+05:30,311.95,325.5,308.8,323.35,72680545,0
2026-05-14T00:00:00+05:30,329.0,340.65,325.1,338.9,77635934,0
2026-05-15T00:00:00+05:30,338.9,338.9,325.0,331.05,56392805,0
2026-05-18T00:00:00+05:30,323.9,329.35,320.65,327.0,21115770,0
2026-05-19T00:00:00+05:30,325.4,339.0,325.4,337.65,35074019,0
2026-05-20T00:00:00+05:30,332.55,339.45,331.45,333.75,21015658,0
2026-05-21T00:00:00+05:30,338.0,338.25,328.9,329.75,14507403,0
2026-05-22T00:00:00+05:30,331.0,333.6,327.0,329.95,14086715,0
2026-05-25T00:00:00+05:30,333.0,335.4,330.5,332.5,11129217,0
2026-05-26T00:00:00+05:30,332.5,348.5,332.15,344.9,39844071,0
2026-05-27T00:00:00+05:30,347.4,357.95,345.9,354.7,26959207,0
2026-05-29T00:00:00+05:30,359.95,360.0,350.0,352.6,32684449,0
2026-06-01T00:00:00+05:30,355.1,356.65,335.05,337.15,21598323,0
2026-06-02T00:00:00+05:30,336.45,343.5,328.2,333.55,30249461,0
2026-06-03T00:00:00+05:30,333.55,334.0,325.0,328.2,20194365,0
2026-06-04T00:00:00+05:30,328.2,330.8,325.0,327.5,13730888,0
2026-06-05T00:00:00+05:30,329.6,329.7,312.35,315.6,20824974,0
2026-06-08T00:00:00+05:30,311.0,314.8,301.65,304.25,14491919,0
2026-06-09T00:00:00+05:30,305.0,309.8,303.25,306.25,12416474,0
2026-06-10T00:00:00+05:30,306.3,306.4,296.4,299.3,13610674,0
2026-06-11T00:00:00+05:30,295.05,310.0,292.8,304.9,21784565,0
2026-06-12T00:00:00+05:30,314.0,314.0,303.7,309.65,18636477,0
